Query	Annotation	Similarity_Score	Status
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q2S6J0|RS2_SALRD Small ribosomal subunit protein uS2 OS=Salinibacter ruber (strain DSM 13855 / M31) OX=309807 GN=rpsB PE=3 SV=2	0.9923874139785767	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|A4SDC1|RS2_CHLPM Small ribosomal subunit protein uS2 OS=Chlorobium phaeovibrioides (strain DSM 265 / 1930) OX=290318 GN=rpsB PE=3 SV=1	0.9920345544815063	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|C4YNR7|RSSA_CANAW Small ribosomal subunit protein uS2 OS=Candida albicans (strain WO-1) OX=294748 GN=RPS0 PE=3 SV=1	0.9913109540939331	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|B3E716|RS2_TRIL1 Small ribosomal subunit protein uS2 OS=Trichlorobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 / SZ) OX=398767 GN=rpsB PE=3 SV=1	0.9912083148956299	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q98MB2|RS2_RHILO Small ribosomal subunit protein uS2 OS=Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099) OX=266835 GN=rpsB PE=3 SV=1	0.9909428358078003	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q48QY6|RS2_STRPM Small ribosomal subunit protein uS2 OS=Streptococcus pyogenes serotype M28 (strain MGAS6180) OX=319701 GN=rpsB PE=3 SV=1	0.9901973009109497	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q5M6G5|RS2_STRT2 Small ribosomal subunit protein uS2 OS=Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311) OX=264199 GN=rpsB PE=3 SV=1	0.9901383519172668	success
sp|B0C075|RS2_ACAM1 Small ribosomal subunit protein uS2 OS=Acaryochloris marina (strain MBIC 11017) OX=329726 GN=rpsB PE=3 SV=1	sp|Q2JLB3|RS2_SYNJB Small ribosomal subunit protein uS2 OS=Synechococcus sp. (strain JA-2-3B'a(2-13)) OX=321332 GN=rpsB PE=3 SV=1	0.9900624752044678	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q7VUW7|GLYA_BORPE Serine hydroxymethyltransferase OS=Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) OX=257313 GN=glyA PE=3 SV=1	0.9999910593032837	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q9XAZ1|GLYA_NEIMF Serine hydroxymethyltransferase OS=Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18) OX=272831 GN=glyA PE=3 SV=2	0.998741865158081	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q8PCN4|GLYA_XANCP Serine hydroxymethyltransferase OS=Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25) OX=190485 GN=glyA PE=3 SV=1	0.9986274242401123	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|C1DEQ3|GLYA_AZOVD Serine hydroxymethyltransferase OS=Azotobacter vinelandii (strain DJ / ATCC BAA-1303) OX=322710 GN=glyA PE=3 SV=1	0.9984180927276611	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q87WC1|GLYA2_PSESM Serine hydroxymethyltransferase 2 OS=Pseudomonas syringae pv. tomato (strain ATCC BAA-871 / DC3000) OX=223283 GN=glyA2 PE=3 SV=1	0.9983888864517212	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B7NRK2|GLYA_ECO7I Serine hydroxymethyltransferase OS=Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057 GN=glyA PE=3 SV=1	0.9978704452514648	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|Q32D21|GLYA_SHIDS Serine hydroxymethyltransferase OS=Shigella dysenteriae serotype 1 (strain Sd197) OX=300267 GN=glyA PE=3 SV=1	0.9978623986244202	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B8E6W1|GLYA_SHEB2 Serine hydroxymethyltransferase OS=Shewanella baltica (strain OS223) OX=407976 GN=glyA PE=3 SV=1	0.9976231455802917	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|A8FSQ9|GLYA_SHESH Serine hydroxymethyltransferase OS=Shewanella sediminis (strain HAW-EB3) OX=425104 GN=glyA PE=3 SV=1	0.9975346922874451	success
sp|Q7W400|GLYA2_BORPA Serine hydroxymethyltransferase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=glyA2 PE=3 SV=1	sp|B7KVA7|GLYA_METC4 Serine hydroxymethyltransferase OS=Methylorubrum extorquens (strain CM4 / NCIMB 13688) OX=440085 GN=glyA PE=3 SV=1	0.9974974393844604	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q2YU34|FTN_STAAB Bacterial non-heme ferritin OS=Staphylococcus aureus (strain bovine RF122 / ET3-1) OX=273036 GN=ftnA PE=3 SV=1	0.9856248497962952	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q49YT7|FTN_STAS1 Bacterial non-heme ferritin OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=ftnA PE=3 SV=1	0.9851793646812439	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q9R6T3|DPSA_SYNP6 Nutrient stress-induced DNA-binding protein OS=Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) OX=269084 GN=dpsA PE=3 SV=2	0.9805106520652771	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q84AP0|DPS_SERMA DNA protection during starvation protein OS=Serratia marcescens OX=615 GN=dps PE=3 SV=1	0.9777806401252747	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q9WZP3|FLP_THEMA Ferritin-like protein OS=Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274 GN=TM_0786 PE=1 SV=1	0.9775898456573486	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q8FJM0|DPS_ECOL6 DNA protection during starvation protein OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=dps PE=3 SV=4	0.9749982953071594	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|P0A999|FTNA_ECOL6 Bacterial non-heme ferritin OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=ftnA PE=3 SV=1	0.9746348857879639	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|C4ZXY4|DPS_ECOBW DNA protection during starvation protein OS=Escherichia coli (strain K12 / MC4100 / BW2952) OX=595496 GN=dps PE=3 SV=1	0.974084734916687	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|Q3Z3X3|DPS_SHISS DNA protection during starvation protein OS=Shigella sonnei (strain Ss046) OX=300269 GN=dps PE=3 SV=3	0.974084734916687	success
sp|P0A0R1|FTNA_NEIMB Bacterial ferritin OS=Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58) OX=122586 GN=bfrA PE=3 SV=1	sp|P0ABT4|DPS_SHIFL DNA protection during starvation protein OS=Shigella flexneri OX=623 GN=dps PE=3 SV=2	0.974084734916687	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B5BAN7|FABZ_SALPK 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Salmonella paratyphi A (strain AKU_12601) OX=554290 GN=fabZ PE=3 SV=1	0.9999697208404541	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|Q493C1|FABZ_BLOPB 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Blochmanniella pennsylvanica (strain BPEN) OX=291272 GN=fabZ PE=3 SV=1	0.9965288639068604	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|Q3JCW5|FABZ_NITOC 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Nitrosococcus oceani (strain ATCC 19707 / BCRC 17464 / JCM 30415 / NCIMB 11848 / C-107) OX=323261 GN=fabZ PE=3 SV=1	0.9964772462844849	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A4SQH1|FABZ_AERS4 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Aeromonas salmonicida (strain A449) OX=382245 GN=fabZ PE=3 SV=1	0.9959368705749512	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B5F9W5|FABZ_ALIFM 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Aliivibrio fischeri (strain MJ11) OX=388396 GN=fabZ PE=3 SV=1	0.9952662587165833	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|Q2W4D4|FABZ_PARM1 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Paramagnetospirillum magneticum (strain ATCC 700264 / AMB-1) OX=342108 GN=fabZ PE=3 SV=1	0.994592010974884	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A1S4Q1|FABZ_SHEAM 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Shewanella amazonensis (strain ATCC BAA-1098 / SB2B) OX=326297 GN=fabZ PE=3 SV=1	0.9945340752601624	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|A6U8L1|FABZ_SINMW 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Sinorhizobium medicae (strain WSM419) OX=366394 GN=fabZ PE=3 SV=1	0.9942672848701477	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|Q28PJ4|FABZ_JANSC 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Jannaschia sp. (strain CCS1) OX=290400 GN=fabZ PE=3 SV=1	0.9941797256469727	success
sp|B1XD49|FABZ_ECODH 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Escherichia coli (strain K12 / DH10B) OX=316385 GN=fabZ PE=3 SV=1	sp|B8JFW8|FABZ_ANAD2 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ OS=Anaeromyxobacter dehalogenans (strain 2CP-1 / ATCC BAA-258) OX=455488 GN=fabZ PE=3 SV=1	0.9941433668136597	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|P19597|CSP_PLAFO Circumsporozoite protein OS=Plasmodium falciparum (isolate NF54) OX=5843 GN=CSP PE=1 SV=2	0.993087887763977	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|P06914|CSP_PLAYO Circumsporozoite protein OS=Plasmodium yoelii yoelii OX=73239 GN=CSP PE=3 SV=1	0.9929125308990479	success
sp|P08675|CSP_PLACL Circumsporozoite protein OS=Plasmodium cynomolgi (strain London) OX=5831 GN=CSP PE=3 SV=1	sp|P0DJ88|ESFU2_ECO57 Secreted effector protein EspF(U) OS=Escherichia coli O157:H7 OX=83334 GN=espF(U) PE=1 SV=1	0.9834557175636292	success
